-1.33,-4,,7.1289,,
-1.59,-4,,7.1289,,
-1.78,-4,,5.8081,,
-1.89,-4,,4.9284,,
-1.85,-4,,4.4521,,
-1.83,-4,,4.6225,,
-2.05,-4,,4.7089,,
-2.13,-4,,3.8025,,
-2.85,-4,,3.4969,,
-2.9,-4,,1.3225,,
-2.81,-4,,1.21,,
-2.7,-4,,1.4161,,
-2.77,-4,,1.69,,
-3,-4,,1.5129,,
-3.25,-4,,1,,
-3.18,-4,,0.5625,,
-2.85,-4,,0.6724,,
-3.11,-4,,1.3225,,
-3.55,-4,,0.7921,,
-4.05,-4,,0.2025,,
-4.09,-4,,0.0025,,
-3.76,-4,,0.0081,,
-3.43,-4,,0.0576,,
-3.98,-4,,0.3249,,
-4.01,-4,,0.0004,,
-4.11,-4,,1E-04,,
-4.07,-4,,0.0121,,
-4.23,-4,,0.0049,,
-4.01,-4,,0.0529,,
-4.04,-4,,1E-04,,
-4.04,-4,,0.0016,,
-4.39,-4,,0.0016,,
-4.36,-4,,0.1521,,
-4.33,-4,,0.1296,,
-4.08,-4,,0.1089,,
-4.08,-4,,0.0064,,
-4.3,-4,,0.0064,,
-4.12,-4,,0.09,,
-4.36,-4,,0.0144,,
-4.02,-4,,0.1296,,
-4.13,-4,,0.0004,,
-4.47,-4,,0.0169,,
-4.65,-4,,0.2209,,
-4.1,-4,,0.4225,,
-4.11,-4,,0.01,,
-4.29,-4,,0.0121,,
-4.38,-4,,0.0841,,
-4.18,-4,,0.1444,,
-4.03,-4,,0.0324,,
-4.3,-4,,0.0009,,
-4.46,-4,,0.09,,
-4.15,-4,,0.2116,,
-4.23,-4,,0.0225,,
-4.3,-4,,0.0529,,
-4.39,-4,,0.09,,
-4.45,-4,,0.1521,,
-4.57,-4,,0.2025,,
-4.88,-4,,0.3249,,
-4.46,-4,,0.7744,,
-4.42,-4,,0.2116,,
-4.55,-4,,0.1764,,
-4.33,-4,,0.3025,,
-4.5,-4,,0.1089,,
-4.25,-4,,0.25,,
-4.6,-4,,0.0625,,
-4.33,-4,,0.36,,
-4.46,-4,,0.1089,,
-4.73,-4,,0.2116,,
-4.54,-4,,0.5329,,
-4.39,-4,,0.2916,,
-4.32,-4,,0.1521,,
-4.75,-4,,0.1024,,
-4.59,-4,,0.5625,,
-4.25,-4,,0.3481,,
-4.27,-4,,0.0625,,
-4.58,-4,,0.0729,,
-4.44,-4,,0.3364,,
-4.25,-4,,0.1936,,
-4.4,-4,,0.0625,,
-4.41,-4,,0.16,,
-4.27,-4,,0.1681,,
-4.39,-4,,0.0729,,
-4.38,-4,,0.1521,,
-4.48,-4,,0.1444,,
-4.26,-4,,0.2304,,
-4.3,-4,,0.0676,,
-4.48,-4,,0.09,,
-4.34,-4,,0.2304,,
-4.29,-4,,0.1156,,
-4.1,-4,,0.0841,,
-4.63,-4,,0.01,,
-4.33,-4,,0.3969,,
-4.41,-4,,0.1089,,
-4.56,-4,,0.1681,,
-4.38,-4,,0.3136,,
-4.38,-4,,0.1444,,
-4.57,-4,,0.1444,,
-4.35,-4,,0.3249,,
-4.38,-4,,0.1225,,
-4.22,-4,,0.1444,,
-4.58,-4,,0.0484,,
-4.32,-4,,0.3364,,
-4.37,-4,,0.1024,,
-4.67,-4,,0.1369,,
-4.64,-4,,0.4489,,
-4.42,-4,,0.4096,,
-4.28,-4,,0.1764,,
-4.59,-4,,0.0784,,
-4.74,-4,,0.3481,,
-4.34,-4,,0.5476,,
-4.39,-4,,0.1156,,
-4.51,-4,,0.1521,,
-4.64,-4,,0.2601,,
-4.37,-4,,0.4096,,
-4.33,-4,,0.1369,,
-4.49,-4,,0.1089,,
-4.26,-4,,0.2401,,
-4.33,-4,,0.0676,,
-4.52,-4,,0.1089,,
-4.69,-4,,0.2704,,
-4.24,-4,,0.4761,,
-4.29,-4,,0.0576,,
-4.5,-4,,0.0841,,
-4.19,-4,,0.25,,
-3.92,-4,,0.0361,,
-3.75,-4,,0.0064,,
-4.29,-4,,0.0625,,
-3.98,-4,,0.0841,,
-4,-4,,0.0004,,
-4.11,-4,,0,,
-4.22,-4,,0.0121,,
-3.97,-4,,0.0484,,
-3.95,-4,,0.0009,,
-4.18,-4,,0.0025,,
-4.22,-4,,0.0324,,
-4.04,-4,,0.0484,,
-4.15,-4,,0.0016,,
-4.19,-4,,0.0225,,
-4.09,-4,,0.0361,,
-4.14,-4,,0.0081,,
-4.3,-4,,0.0196,,
-4.34,-4,,0.09,,
-4.07,-4,,0.1156,,
-4.09,-4,,0.0049,,
-4.6,-4,,0.0081,,
-4.79,-4,,0.36,,
-4.33,-4,,0.6241,,
-4.34,-4,,0.1089,,
-4.6,-4,,0.1156,,
-4.32,-4,,0.36,,
-4.2,-4,,0.1024,,
-4.11,-4,,0.04,,
-4.59,-4,,0.0121,,
-4.25,-4,,0.3481,,
-4.21,-4,,0.0625,,
-4.25,-4,,0.0441,,
-4.29,-4,,0.0625,,
-4.27,-4,,0.0841,,
-4.12,-4,,0.0729,,
-4.33,-4,,0.0144,,
-4.08,-4,,0.1089,,
-4.12,-4,,0.0064,,
-4.02,-4,,0.0144,,
-4.31,-4,,0.0004,,
-4.08,-4,,0.0961,,
-4.04,-4,,0.0064,,
-4.18,-4,,0.0016,,
-4.21,-4,,0.0324,,
-4.03,-4,,0.0441,,
-4.2,-4,,0.0009,,
-4.31,-4,,0.04,,
-4.48,-4,,0.0961,,
-4.11,-4,,0.2304,,
-4.17,-4,,0.0121,,
-4.31,-4,,0.0289,,
-4.29,-4,,0.0961,,
-4.14,-4,,0.0841,,
-4.32,-4,,0.0196,,
-4.33,-4,,0.1024,,
-4.04,-4,,0.1089,,
-4.21,-4,,0.0016,,
-4.45,-4,,0.0441,,
-4.53,-4,,0.2025,,
-4.18,-4,,0.2809,,
-4.18,-4,,0.0324,,
-4.45,-4,,0.0324,,
-4.22,-4,,0.2025,,
-4.36,-4,,0.0484,,
-4.11,-4,,0.1296,,
-4.3,-4,,0.0121,,
-4.14,-4,,0.09,,
-4.09,-4,,0.0196,,
-4.24,-4,,0.0081,,
-4.19,-4,,0.0576,,
-4.01,-4,,0.0361,,
-3.97,-4,,1E-04,,
-4.16,-4,,0.0009,,
-3.9,-4,,0.0256,,
-3.96,-4,,0.01,,
-4.17,-4,,0.0016,,
-4.08,-4,,0.0289,,
-3.74,-4,,0.0064,,
-3.89,-4,,0.0676,,
-4.09,-4,,0.0121,,
-4.1,-4,,0.0081,,
-3.79,-4,,0.01,,
-3.93,-4,,0.0441,,
-4.02,-4,,0.0049,,
-4.19,-4,,0.0004,,
-4.01,-4,,0.0361,,
-4.05,-4,,1E-04,,
-4.07,-4,,0.0025,,
-3.84,-4,,0.0049,,
-3.87,-4,,0.0256,,
-3.71,-4,,0.0169,,
-3.98,-4,,0.0841,,
-3.92,-4,,0.0004,,
-4.01,-4,,0.0064,,
-4.17,-4,,1E-04,,
-3.87,-4,,0.0289,,
-3.92,-4,,0.0169,,
-3.81,-4,,0.0064,,
-4.11,-4,,0.0361,,
-3.93,-4,,0.0121,,
-3.91,-4,,0.0049,,
-3.8,-4,,0.0081,,
-4.05,-4,,0.04,,
-3.9,-4,,0.0025,,
-3.84,-4,,0.01,,
-3.97,-4,,0.0256,,
-3.94,-4,,0.0009,,
-4.01,-4,,0.0036,,
-4.08,-4,,1E-04,,
-4.15,-4,,0.0064,,
-4.35,-4,,0.0225,,
-4.09,-4,,0.1225,,
-4.06,-4,,0.0081,,
-4.26,-4,,0.0036,,
-4.01,-4,,0.0676,,
-4.08,-4,,1E-04,,
-4.24,-4,,0.0064,,
-4.39,-4,,0.0576,,
-4.05,-4,,0.1521,,
-4.07,-4,,0.0025,,
-3.93,-4,,0.0049,,
-4.18,-4,,0.0049,,
-3.86,-4,,0.0324,,
-3.76,-4,,0.0196,,
-4.06,-4,,0.0576,,
-3.79,-4,,0.0036,,
-3.9,-4,,0.0441,,
-3.69,-4,,0.01,,
-4.04,-4,,0.0961,,
-3.81,-4,,0.0016,,
-3.87,-4,,0.0361,,
-3.95,-4,,0.0169,,
-3.94,-4,,0.0025,,
-3.85,-4,,0.0036,,
-3.77,-4,,0.0225,,
-4.08,-4,,0.0529,,
-3.78,-4,,0.0064,,
-3.82,-4,,0.0484,,
-4.09,-4,,0.0324,,
-4.02,-4,,0.0081,,
-4.16,-4,,0.0004,,
-4.04,-4,,0.0256,,
-4.32,-4,,0.0016,,
-4.36,-4,,0.1024,,
-4.09,0,,0.1296,,
-4.22,0,,16.7281,,
-4.28,0,,17.8084,,
-4.47,0,,18.3184,,
-4.01,0,,19.9809,,
-4.22,0,,16.0801,,
-4.25,0,,17.8084,,
-4.21,0,,18.0625,,
-4.05,0,,17.7241,,
-3.71,0,,16.4025,,
-4,0,,13.7641,,
-3.7,0,,16,,
-3.59,0,,13.69,,
-3.51,0,,12.8881,,
-3.09,0,,12.3201,,
-3.11,0,,9.5481,,
-2.97,0,,9.6721,,
-2.97,0,,8.8209,,
-2.55,0,,8.8209,,
-2.42,0,,6.5025,,
-2.28,0,,5.8564,,
-2.07,0,,5.1984,,
-1.76,0,,4.2849,,
-1.61,0,,3.0976,,
-1.58,0,,2.5921,,
-1.37,0,,2.4964,,
-1,0,,1.8769,,
-0.79,0,,1,,
-0.86,0,,0.6241,,
-0.78,0,,0.7396,,
-0.49,0,,0.6084,,
-0.37,0,,0.2401,,
-0.41,0,,0.1369,,
-0.21,0,,0.1681,,
-0.17,0,,0.0441,,
-0.19,0,,0.0289,,
-0.1,0,,0.0361,,
0.09,0,,0.01,,
0,0,,0.0081,,
0.04,0,,0,,
0.08,0,,0.0016,,
0,0,,0.0064,,
0,0,,0,,
0.12,0,,0,,
0.16,0,,0.0144,,
0.08,0,,0.0256,,
-0.01,0,,0.0064,,
-0.01,0,,0.0001,,
0.11,0,,0.0001,,
0.02,0,,0.0121,,
0.02,0,,0.0004,,
0.02,0,,0.0004,,
0.07,0,,0.0004,,
-0.05,0,,0.0049,,
-0.05,0,,0.0025,,
0.07,0,,0.0025,,
-0.12,0,,0.0049,,
-0.11,0,,0.0144,,
0.02,0,,0.0121,,
-0.06,0,,0.0004,,
-0.05,0,,0.0036,,
0.11,0,,0.0025,,
0.07,0,,0.0121,,
-0.05,0,,0.0049,,
-0.05,0,,0.0025,,
-0.01,0,,0.0025,,
-0.01,0,,0.0001,,
-0.01,0,,0.0001,,
-0.02,0,,0.0001,,
0.1,0,,0.0004,,
-0.09,0,,0.01,,
-0.09,0,,0.0081,,
-0.06,0,,0.0081,,
-0.11,0,,0.0036,,
-0.07,0,,0.0121,,
-0.03,0,,0.0049,,
0.03,0,,0.0009,,
-0.05,0,,0.0009,,
-0.05,0,,0.0025,,
-0.01,0,,0.0025,,
-0.02,0,,0.0001,,
-0.13,0,,0.0004,,
-0.09,0,,0.0169,,
-0.06,0,,0.0081,,
-0.06,0,,0.0036,,
-0.06,0,,0.0036,,
-0.06,0,,0.0036,,
0.02,0,,0.0036,,
-0.02,0,,0.0004,,
-0.17,0,,0.0004,,
0.02,0,,0.0289,,
0.02,0,,0.0004,,
-0.05,0,,0.0004,,
0.03,0,,0.0025,,
0.03,0,,0.0009,,
0.03,0,,0.0009,,
0.07,0,,0.0009,,
0,0,,0.0049,,
0,0,,0,,
0,0,,0,,
-0.04,0,,0,,
0.08,0,,0.0016,,
0.04,0,,0.0064,,
0.04,0,,0.0016,,
0.04,0,,0.0016,,
0.08,0,,0.0016,,
0.08,0,,0.0064,,
0,0,,0.0064,,
0,0,,0,,
0.04,0,,0,,
0.08,0,,0.0016,,
-0.01,0,,0.0064,,
-0.01,0,,0.0001,,
-0.01,0,,0.0001,,
0,0,,0.0001,,
-0.08,0,,0,,
-0.08,0,,0.0064,,
0.03,0,,0.0064,,
0.03,0,,0.0009,,
-0.05,0,,0.0009,,
-0.05,0,,0.0025,,
-0.04,0,,0.0025,,
0,0,,0.0016,,
0,0,,0,,
0,0,,0,,
0,0,,0,,
0,0,,0,,
-0.08,0,,0,,
-0.11,0,,0.0064,,
-0.08,0,,0.0121,,
-0.11,0,,0.0064,,
0.01,0,,0.0121,,
0.01,0,,0.0001,,
0.05,0,,0.0001,,
-0.03,0,,0.0025,,
0.01,0,,0.0009,,
0.01,0,,0.0001,,
-0.03,0,,0.0001,,
0.01,0,,0.0009,,
0.05,0,,0.0001,,
0.05,0,,0.0025,,
-0.04,0,,0.0025,,
-0.04,0,,0.0016,,
-0.12,0,,0.0016,,
-0.12,0,,0.0144,,
-0.12,0,,0.0144,,
-0.12,0,,0.0144,,
0.04,0,,0.0144,,
0.04,0,,0.0016,,
0,0,,0.0016,,
0,0,,0,,
-0.09,0,,0,,
-0.09,0,,0.0081,,
-0.13,0,,0.0081,,
-0.09,0,,0.0169,,
-0.09,0,,0.0081,,
-0.09,0,,0.0081,,
-0.09,0,,0.0081,,
-0.13,0,,0.0081,,
-0.04,0,,0.0169,,
-0.04,0,,0.0016,,
0,0,,0.0016,,
0,0,,0,,
0.01,0,,0,,
0.09,0,,0.0001,,
0.02,0,,0.0081,,
0.05,0,,0.0004,,
-0.1,0,,0.0025,,
0.02,0,,0.01,,
0.02,0,,0.0004,,
-0.02,0,,0.0004,,
0.1,0,,0.0004,,
0.1,0,,0.01,,
-0.06,0,,0.01,,
-0.06,0,,0.0036,,
-0.02,0,,0.0036,,
-0.02,0,,0.0004,,
0.02,0,,0.0004,,
0.02,0,,0.0004,,
-0.03,0,,0.0004,,
-0.11,0,,0.0009,,
-0.07,0,,0.0121,,
-0.03,0,,0.0049,,
0.04,0,,0.0009,,
-0.04,0,,0.0016,,
0.03,0,,0.0016,,
-0.01,0,,0.0009,,
0.07,0,,0.0001,,
0.06,0,,0.0049,,
0.06,0,,0.0036,,
0.1,0,,0.0036,,
0.02,4,,0.01,,
0.02,4,,15.8404,,
0.23,4,,15.8404,,
0.23,4,,14.2129,,
0.31,4,,14.2129,,
0.47,4,,13.6161,,
0.5,4,,12.4609,,
0.62,4,,12.25,,
0.62,4,,11.4244,,
0.74,4,,11.4244,,
0.77,4,,10.6276,,
0.86,4,,10.4329,,
0.97,4,,9.8596,,
1.05,4,,9.1809,,
1.09,4,,8.7025,,
1.34,4,,8.4681,,
1.45,4,,7.0756,,
1.5,4,,6.5025,,
1.62,4,,6.25,,
1.77,4,,5.6644,,
1.77,4,,4.9729,,
1.93,4,,4.9729,,
1.89,4,,4.2849,,
2.31,4,,4.4521,,
2.34,4,,2.8561,,
2.26,4,,2.7556,,
2.38,4,,3.0276,,
2.55,4,,2.6244,,
2.7,4,,2.1025,,
2.65,4,,1.69,,
2.92,4,,1.8225,,
2.99,4,,1.1664,,
2.99,4,,1.0201,,
3.1,4,,1.0201,,
3.23,4,,0.81,,
3.09,4,,0.5929,,
3.23,4,,0.8281,,
3.44,4,,0.5929,,
3.46,4,,0.3136,,
3.57,4,,0.2916,,
3.65,4,,0.1849,,
3.7,4,,0.1225,,
3.99,4,,0.09,,
3.57,4,,1E-04,,
3.57,4,,0.1849,,
3.96,4,,0.1849,,
3.89,4,,0.0016,,
3.63,4,,0.0121,,
4.07,4,,0.1369,,
4.07,4,,0.0049,,
3.91,4,,0.0049,,
3.85,4,,0.0081,,
4,4,,0.0225,,
3.93,4,,0,,
3.94,4,,0.0049,,
4.09,4,,0.0036,,
3.96,4,,0.0081,,
3.91,4,,0.0016,,
4.02,4,,0.0081,,
3.77,4,,0.0004,,
4.15,4,,0.0529,,
3.98,4,,0.0225,,
3.76,4,,0.0004,,
4.07,4,,0.0576,,
4.15,4,,0.0049,,
3.98,4,,0.0225,,
3.96,4,,0.0004,,
4.22,4,,0.0016,,
3.8,4,,0.0484,,
3.91,4,,0.04,,
4.19,4,,0.0081,,
4.26,4,,0.0361,,
4.03,4,,0.0676,,
4.06,4,,0.0009,,
4.13,4,,0.0036,,
4.38,4,,0.0169,,
4.26,4,,0.1444,,
4.26,4,,0.0676,,
4.47,4,,0.0676,,
4.47,4,,0.2209,,
4.21,4,,0.2209,,
4.33,4,,0.0441,,
4.52,4,,0.1089,,
4.21,4,,0.2704,,
4.11,4,,0.0441,,
4.17,4,,0.0121,,
4.31,4,,0.0289,,
4.48,4,,0.0961,,
4.39,4,,0.2304,,
4.57,4,,0.1521,,
4.45,4,,0.3249,,
4.15,4,,0.2025,,
4.11,4,,0.0225,,
4.37,4,,0.0121,,
4.12,4,,0.1369,,
4.08,4,,0.0144,,
4.08,4,,0.0064,,
4.04,4,,0.0064,,
3.83,4,,0.0016,,
3.95,4,,0.0289,,
4.21,4,,0.0025,,
4.36,4,,0.0441,,
4.13,4,,0.1296,,
3.96,4,,0.0169,,
4.27,4,,0.0016,,
4.08,4,,0.0729,,
4.08,4,,0.0064,,
3.4,4,,0.0064,,
4.29,4,,0.36,,
4,4,,0.0841,,
3.81,4,,0,,
4.46,4,,0.0361,,
4.46,4,,0.2116,,
4.26,4,,0.2116,,
4.51,4,,0.0676,,
4.13,4,,0.2601,,
4.13,4,,0.0169,,
4.09,4,,0.0169,,
4.22,4,,0.0081,,
4.25,4,,0.0484,,
4.17,4,,0.0625,,
3.98,4,,0.0289,,
4.27,4,,0.0004,,
4.51,4,,0.0729,,
4.29,4,,0.2601,,
4.41,4,,0.0841,,
4.16,4,,0.1681,,
4.8,4,,0.0256,,
4.26,4,,0.64,,
4.14,4,,0.0676,,
4.41,4,,0.0196,,
3.63,4,,0.1681,,
4.02,4,,0.1369,,
3.8,4,,0.0004,,
3.89,4,,0.04,,
4.23,4,,0.0121,,
4.57,4,,0.0529,,
4.48,4,,0.3249,,
4.11,4,,0.2304,,
4.66,4,,0.0121,,
4.16,4,,0.4356,,
4.42,4,,0.0256,,
3.98,4,,0.1764,,
4.12,4,,0.0004,,
4.03,4,,0.0144,,
4.06,4,,0.0009,,
4.23,4,,0.0036,,
3.93,4,,0.0529,,
3.66,4,,0.0049,,
4.2,4,,0.1156,,
3.86,4,,0.04,,
4.26,4,,0.0196,,
4.2,4,,0.0676,,
4.32,4,,0.04,,
4.13,4,,0.1024,,
3.95,4,,0.0169,,
3.83,4,,0.0025,,
3.84,4,,0.0289,,
4.14,4,,0.0256,,
3.51,4,,0.0196,,
4.08,4,,0.2401,,
3.71,4,,0.0064,,
3.9,4,,0.0841,,
3.69,4,,0.01,,
4.1,4,,0.0961,,
3.99,4,,0.01,,
3.9,4,,1E-04,,
4.13,4,,0.01,,
4.13,4,,0.0169,,
3.95,4,,0.0169,,
4.01,4,,0.0025,,
4.2,4,,1E-04,,
3.91,4,,0.04,,
3.89,4,,0.0081,,
4.25,4,,0.0121,,
4.16,4,,0.0625,,
4.24,4,,0.0256,,
4.1,4,,0.0576,,
4.04,4,,0.01,,
4.15,4,,0.0016,,
3.69,4,,0.0225,,
4.07,4,,0.0961,,
4.2,4,,0.0049,,
4.32,4,,0.04,,
3.99,4,,0.1024,,
3.94,4,,1E-04,,
4.17,4,,0.0036,,
3.94,4,,0.0289,,
3.99,4,,0.0036,,
3.74,4,,1E-04,,
3.99,4,,0.0676,,
3.95,4,,1E-04,,
3.9,4,,0.0025,,
4.09,4,,0.01,,
3.96,4,,0.0081,,
3.83,4,,0.0016,,
3.71,4,,0.0289,,
4.06,4,,0.0841,,
3.95,4,,0.0036,,
4.02,4,,0.0025,,
4.02,4,,0.0004,,
4.08,4,,0.0004,,
3.99,4,,0.0064,,
3.99,4,,1E-04,,
4.03,4,,1E-04,,
4.17,4,,0.0009,,
3.97,4,,0.0289,,
3.9,4,,0.0009,,
4.19,4,,0.01,,
4.15,4,,0.0361,,
3.98,4,,0.0225,,
3.9,4,,0.0004,,
4.19,4,,0.01,,
4.11,4,,0.0361,,
3.77,4,,0.0121,,
4.19,4,,0.0529,,
4.07,4,,0.0361,,
3.95,4,,0.0049,,
3.84,4,,0.0025,,
4.07,4,,0.0256,,
4.32,4,,0.0049,,
3.89,4,,0.1024,,
3.89,4,,0.0121,,
4.08,4,,0.0121,,
3.96,4,,0.0064,,
3.86,4,,0.0016,,
3.74,4,,0.0196,,
4.29,4,,0.0676,,
3.9,4,,0.0841,,
4.02,4,,0.01,,
3.77,4,,0.0004,,
4.18,4,,0.0529,,
4.06,4,,0.0324,,
3.99,4,,0.0036,,
4.12,4,,1E-04,,
3.9,4,,0.0144,,
4.01,4,,0.01,,
3.78,4,,1E-04,,
4.28,4,,0.0484,,
3.85,4,,0.0784,,
3.85,4,,0.0225,,
4.39,4,,0.0225,,
4.34,4,,0.1521,,
4.06,4,,0.1156,,
4.02,4,,0.0036,,
4.43,4,,0.0004,,
4.6,4,,0.1849,,
4.09,4,,0.36,,
4.13,4,,0.0081,,
4.09,4,,0.0169,,
4.3,4,,0.0081,,
3.88,4,,0.09,,
3.96,4,,0.0144,,
4.2,4,,0.0016,,
4.3,4,,0.04,,
4.03,4,,0.09,,
4.26,4,,0.0009,,
4.59,4,,0.0676,,
4.34,4,,0.3481,,
4.19,4,,0.1156,,
4.02,4,,0.0361,,
3.8,4,,0.0004,,
3.85,4,,0.04,,
3.81,4,,0.0225,,
4.09,4,,0.0361,,
3.52,4,,0.0081,,
3.47,4,,0.2304,,
3.39,4,,0.2809,,
4.01,4,,0.3721,,
4.14,4,,1E-04,,
3.79,4,,0.0196,,
3.87,4,,0.0441,,
3.99,4,,0.0169,,
3.93,4,,1E-04,,
3.89,4,,0.0049,,
3.97,4,,0.0121,,
3.46,4,,0.0009,,
3.37,4,,0.2916,,
3.66,4,,0.3969,,
3.79,4,,0.1156,,
3.88,4,,0.0441,,
3.6,4,,0.0144,,
3.85,4,,0.16,,
4.14,4,,0.0225,,
4.03,4,,0.0196,,
4.07,4,,0.0009,,
3.76,4,,0.0049,,
4.03,4,,0.0576,,
3.68,4,,0.0009,,
3.94,4,,0.1024,,
4.17,4,,0.0036,,
3.87,4,,0.0289,,
3.46,4,,0.0169,,
3.91,4,,0.2916,,
3.94,4,,0.0081,,
3.95,4,,0.0036,,
4.04,4,,0.0025,,
3.83,4,,0.0016,,
3.79,4,,0.0289,,
4.24,4,,0.0441,,
4.07,4,,0.0576,,
4.02,4,,0.0049,,
3.65,4,,0.0004,,
3.49,4,,0.1225,,
3.24,4,,0.2601,,
4.05,0,,0.5776,,
4.24,0,,16.4025,,
3.76,0,,17.9776,,
3.92,0,,14.1376,,
3.99,0,,15.3664,,
4.24,0,,15.9201,,
4.42,0,,17.9776,,
4.58,0,,19.5364,,
3.83,0,,20.9764,,
3.6,0,,14.6689,,
3.59,0,,12.96,,
3.67,0,,12.8881,,
