0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
-0.02,-4,,15.8404,
-0.74,-4,,10.6276,
-0.74,-4,,10.6276,
-0.74,-4,,10.6276,
-0.74,-4,,10.6276,
-0.74,-4,,10.6276,
-0.77,-4,,10.4329,
-1.54,-4,,6.0516,
-1.67,-4,,5.4289,
-1.67,-4,,5.4289,
-2.29,-4,,2.9241,
-2.5,-4,,2.25,
-2.5,-4,,2.25,
-2.5,-4,,2.25,
-2.5,-4,,2.25,
-3.06,-4,,0.8836,
-3.06,-4,,0.8836,
-3.06,-4,,0.8836,
-2.5,-4,,2.25,
-3.06,-4,,0.8836,
-2.5,-4,,2.25,
-2.5,-4,,2.25,
-2.5,-4,,2.25,
-4.17,-4,,0.0289,
-2.5,-4,,2.25,
-2.5,-4,,2.25,
-2.5,-4,,2.25,
-2.5,-4,,2.25,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-2.5,-4,,2.25,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.33,-4,,0.4489,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.33,-4,,0.4489,
-4.17,-4,,0.0289,
-3.08,-4,,0.8464,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-5,-4,,1,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-4.61,-4,,0.3721,
-5,-4,,1,
-5,-4,,1,
-5,-4,,1,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-5,-4,,1,
-4.17,-4,,0.0289,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.84,-4,,0.0256,
-3.85,-4,,0.0225,
-3.84,-4,,0.0256,
-3.85,-4,,0.0225,
-3.84,-4,,0.0256,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.85,-4,,0.0225,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-4.6,-4,,0.36,
-3.85,-4,,0.0225,
-4.6,-4,,0.36,
-4.6,-4,,0.36,
-5,-4,,1,
-4.6,-4,,0.36,
-4.6,-4,,0.36,
-5,-4,,1,
-5,-4,,1,
-4.6,-4,,0.36,
-5,-4,,1,
-5,-4,,1,
-5,-4,,1,
-4.6,-4,,0.36,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.62,-4,,0.3844,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.57,-4,,0.1849,
-3.33,-4,,0.4489,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-4.29,-4,,0.0841,
-4.29,-4,,0.0841,
-4.29,-4,,0.0841,
-4.98,-4,,0.9604,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.98,-4,,0.9604,
-4.62,-4,,0.3844,
-5,-4,,1,
-5,-4,,1,
-5,-4,,1,
-5,-4,,1,
-5,-4,,1,
-5,-4,,1,
-5,-4,,1,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.28,-4,,0.0784,
-4.28,-4,,0.0784,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.33,-4,,0.4489,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-4.62,-4,,0.3844,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.57,-4,,0.1849,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.57,-4,,0.1849,
-3.85,-4,,0.0225,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.57,-4,,0.1849,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.57,-4,,0.1849,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.33,-4,,0.4489,
-3.85,-4,,0.0225,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.08,-4,,0.8464,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.08,-4,,0.8464,
-3.84,-4,,0.0256,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-4.29,0,,18.4041,
-4.17,0,,17.3889,
-4.17,0,,17.3889,
-4.17,0,,17.3889,
-4.17,0,,17.3889,
-4.29,0,,18.4041,
-4.29,0,,18.4041,
-4.29,0,,18.4041,
-4.29,0,,18.4041,
-4.29,0,,18.4041,
-5,0,,25,
-4.29,0,,18.4041,
-4.29,0,,18.4041,
-4.29,0,,18.4041,
-4.17,0,,17.3889,
-2.5,0,,6.25,
-2.5,0,,6.25,
-2.32,0,,5.3824,
-2.31,0,,5.3361,
-2.16,0,,4.6656,
-1.54,0,,2.3716,
-1.54,0,,2.3716,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,4,,16,
0.02,4,,15.8404,
0.02,4,,15.8404,
0.02,4,,15.8404,
0.72,4,,10.7584,
0.72,4,,10.7584,
0.73,4,,10.6929,
0.83,4,,10.0489,
0.83,4,,10.0489,
1.54,4,,6.0516,
1.54,4,,6.0516,
1.67,4,,5.4289,
1.67,4,,5.4289,
1.67,4,,5.4289,
1.67,4,,5.4289,
1.67,4,,5.4289,
2.31,4,,2.8561,
2.31,4,,2.8561,
2.31,4,,2.8561,
2.31,4,,2.8561,
2.31,4,,2.8561,
2.5,4,,2.25,
2.5,4,,2.25,
2.5,4,,2.25,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.57,4,,0.1849,
3.33,4,,0.4489,
3.33,4,,0.4489,
3.33,4,,0.4489,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.33,4,,0.4489,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.07,4,,0.8649,
3.85,4,,0.0225,
3.07,4,,0.8649,
3.07,4,,0.8649,
4.62,4,,0.3844,
4.62,4,,0.3844,
5,4,,1,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
5,4,,1,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.62,4,,0.3844,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.62,4,,0.3844,
2.5,4,,2.25,
2.5,4,,2.25,
2.5,4,,2.25,
2.5,4,,2.25,
3.33,4,,0.4489,
3.33,4,,0.4489,
3.33,4,,0.4489,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.29,4,,0.0841,
4.29,4,,0.0841,
3.33,4,,0.4489,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
5,4,,1,
3.85,4,,0.0225,
3.85,4,,0.0225,
4.17,4,,0.0289,
4.17,4,,0.0289,
5,4,,1,
5,4,,1,
5,4,,1,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
5,4,,1,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
5,4,,1,
4.17,4,,0.0289,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.85,4,,0.0225,
5,4,,1,
5,4,,1,
5,4,,1,
3.85,4,,0.0225,
5,4,,1,
3.85,4,,0.0225,
3.85,4,,0.0225,
5,4,,1,
5,4,,1,
5,4,,1,
5,4,,1,
5.71,4,,2.9241,
5,4,,1,
5,4,,1,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
4.17,4,,0.0289,
4.17,4,,0.0289,
3.85,4,,0.0225,
4.17,4,,0.0289,
3.85,4,,0.0225,
3.85,4,,0.0225,
4.17,4,,0.0289,
3.85,4,,0.0225,
4.17,4,,0.0289,
3.85,4,,0.0225,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.33,4,,0.4489,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
4.62,4,,0.3844,
4.62,4,,0.3844,
3.85,4,,0.0225,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
3.85,4,,0.0225,
3.85,4,,0.0225,
4.62,4,,0.3844,
3.57,4,,0.1849,
3.33,4,,0.4489,
3.33,4,,0.4489,
3.33,4,,0.4489,
4.17,4,,0.0289,
3.33,4,,0.4489,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.33,4,,0.4489,
3.08,4,,0.8464,
3.33,4,,0.4489,
3.08,4,,0.8464,
3.33,4,,0.4489,
3.33,4,,0.4489,
3.33,4,,0.4489,
3.08,4,,0.8464,
4.17,4,,0.0289,
4.17,4,,0.0289,
4.17,4,,0.0289,
2.86,4,,1.2996,
2.86,4,,1.2996,
4.29,4,,0.0841,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
5,4,,1,
5,4,,1,
5,4,,1,
5,4,,1,
5,4,,1,
5,4,,1,
5,4,,1,
5.83,4,,3.3489,
5.83,4,,3.3489,
5.83,4,,3.3489,
5.83,4,,3.3489,
5.83,4,,3.3489,
5.83,4,,3.3489,
5.83,4,,3.3489,
5.83,4,,3.3489,
3.85,4,,0.0225,
3.85,4,,0.0225,
5,4,,1,
3.85,4,,0.0225,
4.17,4,,0.0289,
3.85,4,,0.0225,
3.85,4,,0.0225,
2.5,4,,2.25,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.08,4,,0.8464,
3.33,4,,0.4489,
3.33,4,,0.4489,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.33,4,,0.4489,
3.33,4,,0.4489,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.08,4,,0.8464,
3.33,4,,0.4489,
3.33,4,,0.4489,
2.86,4,,1.2996,
2.86,4,,1.2996,
3.57,4,,0.1849,
3.57,4,,0.1849,
2.86,4,,1.2996,
2.86,4,,1.2996,
2.86,4,,1.2996,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
5,4,,1,
4.62,4,,0.3844,
3.85,4,,0.0225,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
5,4,,1,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.62,4,,0.3844,
4.17,4,,0.0289,
3.57,4,,0.1849,
3.57,4,,0.1849,
4.17,4,,0.0289,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,4,,0.0225,
3.85,0,,14.8225,
2.86,0,,8.1796,
2.86,0,,8.1796,
3.85,0,,14.8225,
4.29,0,,18.4041,
4.29,0,,18.4041,
4.29,0,,18.4041,
3.85,0,,14.8225,
3.33,0,,11.0889,
3.33,0,,11.0889,
2.86,0,,8.1796,
2.86,0,,8.1796,
2.5,0,,6.25,
1.67,0,,2.7889,
1.67,0,,2.7889,
1.43,0,,2.0449,
1.43,0,,2.0449,
0.83,0,,0.6889,
0.77,0,,0.5929,
0.72,0,,0.5184,
0.72,0,,0.5184,
0.71,0,,0.5041,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
-0.71,0,,0.5041,
-0.71,0,,0.5041,
0,0,,0,
0,0,,0,
0,0,,0,
-0.77,0,,0.5929,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
-0.01,-4,,15.9201,
-0.71,-4,,10.8241,
-0.77,-4,,10.4329,
-0.83,-4,,10.0489,
-0.83,-4,,10.0489,
-1.67,-4,,5.4289,
-1.67,-4,,5.4289,
-1.67,-4,,5.4289,
-1.67,-4,,5.4289,
-1.67,-4,,5.4289,
-1.67,-4,,5.4289,
-1.67,-4,,5.4289,
-1.67,-4,,5.4289,
-3.33,-4,,0.4489,
-3.57,-4,,0.1849,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.57,-4,,0.1849,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.57,-4,,0.1849,
-3.57,-4,,0.1849,
-4.17,-4,,0.0289,
-3.85,-4,,0.0225,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.85,-4,,0.0225,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.85,-4,,0.0225,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.33,-4,,0.4489,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-3.33,-4,,0.4489,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.29,-4,,0.0841,
-4.62,-4,,0.3844,
-4.29,-4,,0.0841,
-4.29,-4,,0.0841,
-4.29,-4,,0.0841,
-4.62,-4,,0.3844,
-4.29,-4,,0.0841,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-4.17,-4,,0.0289,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.83,-4,,0.0289,
-3.83,-4,,0.0289,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
-3.85,-4,,0.0225,
