0.00 , 1
29.77 , 2
0.00 , 3
0.25 , 4
0.00 , 5
0.25 , 6
0.00 , 7
0.25 , 8
0.00 , 9
-0.00 , 10
0.00 , 11
0.00 , 12
0.00 , 13
0.00 , 14
0.00 , 15
0.00 , 16
0.00 , 17
0.00 , 18
0.00 , 19
0.48 , 20
0.48 , 21
0.50 , 22
0.50 , 23
0.91 , 24
0.95 , 25
1.00 , 26
1.36 , 27
1.43 , 28
1.90 , 29
1.90 , 30
2.00 , 31
2.27 , 32
2.27 , 33
3.00 , 34
3.18 , 35
3.50 , 36
3.64 , 37
5.00 , 38
5.00 , 39
5.00 , 40
5.00 , 41
5.00 , 42
5.00 , 43
5.50 , 44
5.91 , 45
6.19 , 46
6.50 , 47
6.50 , 48
6.67 , 49
7.27 , 50
8.57 , 51
8.57 , 52
8.57 , 53
9.05 , 54
10.00 , 55
10.48 , 56
10.48 , 57
10.48 , 58
10.47 , 59
10.48 , 60
10.48 , 61
10.48 , 62
10.95 , 63
10.95 , 64
11.36 , 65
11.43 , 66
11.43 , 67
11.82 , 68
11.91 , 69
11.91 , 70
12.27 , 71
12.27 , 72
12.50 , 73
12.73 , 72
12.50 , 71
12.73 , 70
12.73 , 69
12.73 , 68
14.00 , 67
12.73 , 66
13.81 , 65
13.81 , 64
14.09 , 63
14.09 , 62
14.09 , 61
13.81 , 60
14.09 , 59
14.09 , 58
13.81 , 57
14.29 , 56
13.81 , 55
13.81 , 54
13.81 , 53
13.81 , 52
13.81 , 51
13.81 , 50
13.81 , 49
13.81 , 48
13.80 , 47
13.81 , 46
14.54 , 45
13.80 , 44
13.80 , 43
13.50 , 42
12.50 , 41
12.50 , 40
12.50 , 39
11.40 , 38
12.50 , 37
12.50 , 36
11.40 , 35
12.50 , 34
8.64 , 33
10.45 , 32
10.45 , 31
8.64 , 30
8.64 , 29
8.00 , 28
8.00 , 27
8.00 , 26
9.52 , 25
8.00 , 24
9.52 , 23
9.52 , 22
9.52 , 21
10.45 , 20
9.52 , 19
10.45 , 18
9.52 , 17
4.50 , 16
9.52 , 15
9.52 , 14
12.50 , 13
12.50 , 12
4.50 , 11
4.50 , 10
8.18 , 9
4.50 , 8
3.18 , 7
4.50 , 6
3.64 , 5
4.50 , 4
3.64 , 3
3.64 , 2
3.18 , 1
3.00 , 0
3.18 , -1
3.00 , -2
3.00 , -3
3.00 , -4
2.38 , -5
0.95 , -6
0.95 , -7
0.00 , -8
-0.00 , -9
-0.48 , -10
-0.95 , -11
-0.48 , -12
-0.48 , -13
-0.95 , -14
-0.95 , -15
-1.90 , -16
-1.90 , -17
-1.90 , -18
-1.90 , -19
-1.90 , -20
-1.90 , -21
-1.90 , -22
-0.95 , -23
-0.95 , -24
2.86 , -25
3.64 , -26
3.64 , -27
3.64 , -28
6.00 , -29
3.64 , -30
6.00 , -31
6.00 , -32
3.64 , -33
3.64 , -34
3.64 , -35
-5.00 , -36
-5.00 , -37
-6.82 , -38
-5.00 , -39
-6.82 , -40
-6.82 , -41
-9.50 , -42
-5.00 , -43
-5.00 , -44
-2.86 , -45
-5.00 , -46
-2.86 , -47
-2.86 , -48
-2.86 , -49
-6.82 , -50
-6.82 , -51
-6.82 , -52
-6.82 , -53
-7.28 , -54
-7.28 , -55
-8.00 , -56
-7.74 , -57
-8.00 , -58
-8.00 , -59
-8.00 , -60
-8.00 , -61
-8.00 , -62
-9.72 , -63
-9.72 , -64
-9.72 , -65
-10.90 , -66
-10.90 , -67
-9.72 , -68
-8.00 , -69
-8.00 , -70
-8.00 , -71
-9.72 , -72
-9.72 , -73
-11.46 , -74
-20.98 , -75
-20.98 , -76
-22.35 , -77
-26.81 , -78
-26.81 , -79
-26.81 , -80
-26.81 , -81
-26.81 , -82
-26.81 , -83
-26.81 , -84
-22.35 , -85
