2086,100,0.01,-6,,,
2082.95,100,-0.23,-6,,,
2082.95,100,-0.19,-6,,,
2081.95,101,-0.36,-6,,,
2078.73,99.99,-0.51,-6,,,
2078.73,99.99,-0.44,-6,,,
2079.73,99.99,-0.28,-6,,,
2078.44,99.97,-0.2,-6,,,
2079.44,99.97,-0.15,-6,,,
2078.44,100.97,-0.15,-6,,,
2079.41,100.97,0.08,-6,,,
2074.41,100.97,0.12,-6,,,
2073.41,100.97,-0.08,-6,,,
2070.47,99.97,-0.64,-6,,,
2065.47,100.97,-0.85,-6,,,
2054.48,100.97,-1.27,-6,,,
2043.7,99.99,-1.66,-6,,,
2039.7,100.99,-1.86,-6,,,
2039.7,100.99,-1.82,-6,,,
2025.7,100.99,-2.37,-6,,,
2023.83,100.99,-2.44,-6,,,
2018.83,100.99,-2.54,-6,,,
2000.84,100.99,-3.29,-6,,,
1994.93,100,-3.46,-6,,,
1993.93,100,-3.38,-6,,,
1987.93,100,-3.61,-6,,,
1968.98,100,-4.38,-6,,,
1968.98,100,-4.34,-6,,,
1962.98,100,-4.63,-6,,,
1957,100,-4.8,-6,,,
1937,100,-5.67,-6,,,
1937,100,-5.48,-6,,,
1934,100,-5.55,-6,,,
1915,100,-6.23,-6,,,
1911,100,-6.19,-6,,,
1911,100,-5.73,-6,,,
1898,99,-5.89,-6,,,
1887,100,-6.15,-6,,,
1886,100,-6.19,-6,,,
1880,100,-5.83,-6,,,
1880,100,-5.77,-6,,,
1864,100,-6.23,-6,,,
1863.99,100,-5.48,-6,,,
1850.99,100,-5.81,-6,,,
1836.99,100,-6.3,-6,,,
1837.97,99,-6.03,-6,,,
1830.97,100,-5.58,-6,,,
1821.98,100,-5.95,-6,,,
1813.96,99,-5.99,-6,,,
1809.96,99,-5.94,-6,,,
1802.96,99,-5.4,-6,,,
1794.94,99,-5.68,-6,,,
1786.94,99,-5.91,-6,,,
1779.94,99,-5.41,-6,,,
1772.94,100,-5.49,-6,,,
1760.94,99,-5.99,-6,,,
1756.94,99,-5.61,-6,,,
1748.95,99,-5.49,-6,,,
1748.95,99,-5.45,-6,,,
1731.95,99,-5.93,-6,,,
1725.97,100,-6.14,-6,,,
1713.97,100,-5.98,-6,,,
1706.97,100,-6.27,-6,,,
1699.97,100,-5.99,-6,,,
1687.99,100,-5.92,-6,,,
1682.99,100,-6.15,-6,,,
1673.99,100,-6.25,-6,,,
1667.99,100,-6.09,-6,,,
1655.99,100,-6.31,-6,,,
1655.99,100,-6.14,-6,,,
1639.99,100,-6.42,-6,,,
1630.99,100,-6.51,-6,,,
1628.99,99,-6.26,-6,,,
1628.99,100,-5.97,-6,,,
1606.99,100,-6.63,-6,,,
1600.99,100,-6.36,-6,,,
1600.98,100,-6.21,-6,,,
1584.98,100,-6.52,-6,,,
1577.99,100,-6.81,-6,,,
1574.97,100,-6.21,-6,,,
1574.97,100,-6,-6,,,
1555.97,100,-6.29,-6,,,
1550.96,100,-6.17,-6,,,
1544.96,100,-6.16,-6,,,
1530.96,100,-6.23,-6,,,
1524.96,100,-6.29,-6,,,
1520.94,100,-6.06,-6,,,
1515.94,100,-6.05,-6,,,
1499.94,100,-6.22,-6,,,
1492.94,100,-6.47,-6,,,
1489.94,100,-6.02,-6,,,
1482.94,100,-5.92,-6,,,
1466.94,100,-6.45,-6,,,
1460.94,100,-6.68,-6,,,
1457.94,100,-5.89,-6,,,
1457.95,100,-5.66,-6,,,
1437.95,100,-6.43,-6,,,
1430.95,100,-6.1,-6,,,
1423.95,100,-6.06,-6,,,
1408.96,100,-6.58,-6,,,
1404.96,100,-6.74,-6,,,
1399.97,100,-6.13,-6,,,
1384.97,100,-6.58,-6,,,
1380.97,100,-6.48,-6,,,
1372.97,100,-6.25,-6,,,
1364.97,100,-6.31,-6,,,
1354.97,100,-6.58,-6,,,
1347.97,100,-6.66,-6,,,
1339.98,100,-6.28,-6,,,
1332.98,100,-6.32,-6,,,
1323.98,100,-6.55,-6,,,
1316.98,100,-6.55,-6,,,
1308.98,100,-6.24,-6,,,
1308.98,100,-6.01,-6,,,
1292.98,100,-6.45,-6,,,
1283.98,100,-6.83,-6,,,
1275.98,100,-6.39,-6,,,
1269.97,100,-6.32,-6,,,
1260.97,100,-6.44,-6,,,
1251.97,100,-6.19,-6,,,
1247.96,100,-6.17,-6,,,
1236.97,100,-6.45,-6,,,
1228.97,100,-6.13,-6,,,
1221.96,100,-6.25,-6,,,
1212.96,100,-6.29,-6,,,
1204.96,100,-6.31,-6,,,
1195.96,100,-6.22,-6,,,
1193.96,100,-6.01,-6,,,
1181.96,100,-6.22,-6,,,
1173.96,100,-6.24,-6,,,
1166.97,100,-6.16,-6,,,
1162.97,100,-6.05,-6,,,
1149.97,100,-6.28,-6,,,
1140.97,100,-6.6,-6,,,
1136.97,100,-6.2,-6,,,
1136.97,100,-5.82,-6,,,
1117.98,100,-6.17,-6,,,
1111.98,100,-6.2,-6,,,
1106.98,100,-6.03,-6,,,
1095.98,100,-6.05,-6,,,
1090.98,100,-6.12,-6,,,
1084.98,100,-5.89,-6,,,
1077.98,100,-5.85,-6,,,
1061.98,100,-6.2,-6,,,
1054.98,100,-6.14,-6,,,
1049.98,100,-5.99,-6,,,
1035.98,100,-6.25,-6,,,
1027.98,100,-6.5,-6,,,
1023.98,100,-6.14,-6,,,
1019.98,101,-6,-6,,,
999.98,101,-6.5,-6,,,
994.98,100,-6.56,-6,,,
993.98,100,-6.05,-6,,,
993.98,100,-5.73,-6,,,
972.98,100,-6.44,-6,,,
964.98,100,-6.72,-6,,,
958.98,100,-6.3,-6,,,
950.98,100,-6.35,-6,,,
943.97,100,-6.41,-6,,,
937.97,100,-6.25,-6,,,
931.97,100,-6.29,-6,,,
917.98,100,-6.6,-6,,,
913.98,100,-6.49,-6,,,
905.98,100,-6.2,-6,,,
897.98,100,-6.2,-6,,,
884.98,100,-6.56,-6,,,
879.98,100,-6.19,-6,,,
876.98,100,-5.96,-6,,,
865.98,100,-6.27,-6,,,
860.98,100,-6.3,-6,,,
853.98,100,-5.8,-6,,,
846.98,100,-5.86,-6,,,
837.99,100,-6.2,-6,,,
831.99,100,-6.45,-6,,,
826.98,100,-5.75,-6,,,
826.98,100,-5.47,-6,,,
808.98,100,-5.91,-6,,,
799.99,100,-5.95,-6,,,
794.99,100,-5.87,-6,,,
783.99,100,-6.1,-6,,,
777.98,100,-6.06,-6,,,
773.98,100,-5.69,-6,,,
767.98,100,-5.79,-6,,,
754.98,100,-5.92,-6,,,
748.98,100,-5.88,-6,,,
743.98,100,-5.55,-6,,,
737.98,100,-5.56,-6,,,
725.98,100,-5.95,-6,,,
719.98,100,-5.72,-6,,,
713.98,100,-5.76,-6,,,
699.98,100,-6.03,-6,,,
692.98,100,-6.05,-6,,,
686.98,100,-5.89,-6,,,
686.98,100,-5.64,-6,,,
669.98,100,-6.17,-6,,,
663.98,100,-6.4,-6,,,
657.98,100,-5.94,-6,,,
644.98,100,-6.09,-6,,,
638.98,100,-6.15,-6,,,
632.98,100,-5.91,-6,,,
627.98,100,-5.9,-6,,,
613.98,101,-6.32,-6,,,
607.98,100,-6.28,-6,,,
602.98,100,-6.03,-6,,,
594.98,100,-6.11,-6,,,
581.98,100,-6.37,6,,,
,,,,,,
574.98,100,-6.44,6,,,
571.98,100,-6.06,6,,,
571.99,100,-5.83,6,,,
542.99,100,-6.71,6,,,
538.99,100,-6.34,6,,,
529.99,100,-6.37,6,,,
520.99,100,-6.53,6,,,
513.99,100,-6.82,6,,,
513.99,100,-6.11,6,,,
513.99,100,-5.88,6,,,
500.99,100,-6.15,6,,,
502.99,100,-5.57,6,,,
499.99,100,-5.43,6,,,
496.99,100,-5.34,6,,,
494.99,100,-5.21,6,,,
491.99,100,-4.74,6,,,
491.99,100,-4.52,6,,,
489.99,100,-4.39,6,,,
489.99,100,-4.06,6,,,
487.99,100,-3.68,6,,,
485.99,100,-3.46,6,,,
487.99,100,-3.27,6,,,
488.99,100,-3.23,6,,,
488.99,100,-2.12,6,,,
488.99,100,-1.95,6,,,
487.99,100,-1.67,6,,,
487.99,100,-1.29,6,,,
487.99,100,-1,6,,,
487.99,100,-1,6,,,
487.99,100,-1,6,,,
483.99,100,-0.66,6,,,
485.99,100,-0.66,6,,,
487.99,100,-0.47,6,,,
487.99,100,-0.35,6,,,
483.99,100,-0.41,6,,,
487.99,100,-0.13,6,,,
487.99,100,-0.13,6,,,
485.99,100,-0.13,6,,,
485.99,100,-0.13,6,,,
487.99,100,0.03,6,,,
486.99,100,0.07,6,,,
483.99,100,-0.13,6,,,
483.99,100,-0.17,6,,,
485.99,100,-0.09,6,,,
485.99,100,-0.09,6,,,
484.99,100,-0.09,6,,,
484.99,100,-0.09,6,,,
487.99,100,0.03,6,,,
487.99,100,0.03,6,,,
484.99,100,-0.08,6,,,
485.99,100,0.11,6,,,
485.99,100,0.03,6,,,
485.99,100,-0.05,6,,,
486.99,100,-0.01,6,,,
482.99,100,-0.03,6,,,
481.99,100,-0.24,6,,,
484.99,100,-0.12,6,,,
483.99,100,-0.09,6,,,
482.99,100,-0.13,6,,,
484.99,100,-0.14,6,,,
486.99,100,-0.02,6,,,
487.99,100,0.15,6,,,
486.99,100,0.11,6,,,
484.99,100,-0.04,6,,,
484.99,100,-0.04,6,,,
483.99,100,-0.04,6,,,
483.99,101,-0.04,6,,,
485.99,100,-0.09,6,,,
481.99,100,-0.24,6,,,
484.99,100,-0.01,6,,,
484.99,100,-0.05,6,,,
486.99,100,0.02,6,,,
485.99,100,-0.02,6,,,
487.99,100,0.02,6,,,
485.99,100,0.12,6,,,
484.99,100,0.12,6,,,
485.99,100,0.04,6,,,
486.99,100,0.12,6,,,
485.99,100,0.12,6,,,
483.99,100,-0.03,6,,,
483.99,100,-0.11,6,,,
482.99,100,-0.19,6,,,
483.99,100,-0.11,6,,,
483.99,100,-0.03,6,,,
481.99,100,-0.1,6,,,
483.99,100,0.02,6,,,
483.99,100,0.02,6,,,
482.99,100,-0.1,6,,,
483.99,100,0.09,6,,,
483.99,100,-0.02,6,,,
484.99,100,0.01,6,,,
485.99,100,-0.02,6,,,
484.99,100,-0.02,6,,,
485.99,100,-0.06,6,,,
483.99,100,-0.07,6,,,
483.99,100,-0.03,6,,,
483.99,100,-0.11,6,,,
485.99,100,0.01,6,,,
481.99,100,-0.08,6,,,
484.99,100,0.03,6,,,
482.99,100,-0.02,6,,,
480.99,100,-0.14,6,,,
484.99,100,0.02,6,,,
484.99,100,0.09,6,,,
484.99,100,0.01,6,,,
481.99,100,-0.1,6,,,
484.99,100,0.06,6,,,
483.99,100,-0.02,6,,,
485.99,100,0.05,6,,,
483.99,100,-0.07,6,,,
482.99,100,-0.15,6,,,
482.99,100,-0.11,6,,,
481.99,100,-0.18,6,,,
485.99,100,0.05,6,,,
484.99,100,0.01,6,,,
482.99,100,-0.06,6,,,
481.99,100,-0.1,6,,,
484.99,100,-0.08,6,,,
483.99,100,0.04,6,,,
483.99,100,-0.06,6,,,
481.99,100,-0.05,6,,,
479.99,100,-0.06,6,,,
484.99,100,-0.02,6,,,
483.99,100,-0.06,6,,,
482.99,100,-0.1,6,,,
482.99,100,0.01,6,,,
481.99,100,-0.16,6,,,
481.99,100,-0.11,6,,,
480.99,100,-0.23,6,,,
480.99,100,-0.14,6,,,
480.99,100,-0.1,6,,,
481.99,100,-0.06,6,,,
481.99,100,-0.02,6,,,
482.99,100,-0.13,6,,,
483.99,100,-0.06,6,,,
484.99,100,0.06,6,,,
484.99,100,0.1,6,,,
480.99,100,-0.17,6,,,
481.99,100,-0.09,6,,,
481.99,100,-0.09,6,,,
482.99,100,0.03,6,,,
482.99,100,0.11,6,,,
482.99,100,-0.08,6,,,
481.99,100,-0.08,6,,,
481.99,100,-0.04,6,,,
480.99,100,-0.08,6,,,
481.99,100,-0.01,6,,,
481.99,100,-0.01,6,,,
478.99,100,-0.09,6,,,
483.99,100,0.09,6,,,
483.99,100,0.09,6,,,
483.99,100,0.05,6,,,
482.99,100,0.01,6,,,
482.99,100,-0.03,6,,,
481.99,100,-0.11,6,,,
483.99,100,-0.08,6,,,
481.99,100,-0.16,6,,,
481.99,100,0,6,,,
481.99,100,-0.04,6,,,
484.99,100,0.09,6,,,
478.99,100,-0.19,6,,,
482.99,100,-0.03,6,,,
480.99,100,-0.11,6,,,
482.99,100,0.01,6,,,
482.99,100,0.01,6,,,
482.99,100,0.05,6,,,
482.99,100,0.02,6,,,
480.99,100,-0.06,6,,,
481.99,100,0.1,6,,,
482.99,100,-0.04,6,,,
482.99,100,-0.04,6,,,
484.99,100,0.04,6,,,
481.99,100,-0.04,6,,,
480.99,100,-0.08,6,,,
486.99,100,0.18,6,,,
483.99,100,-0.02,6,,,
483.99,100,0.06,6,,,
482.99,100,0.03,6,,,
482.99,100,0.03,6,,,
482.99,100,-0.1,6,,,
481,100,0.06,6,,,
485,100,0.06,6,,,
483,99,0.05,6,,,
484,99,0,6,,,
485,99,0.04,6,,,
487,99,0.13,6,,,
490,99,0.24,6,,,
490,99,0.31,6,,,
494,99,0.43,6,,,
498,99,0.56,6,,,
498,99,0.56,6,,,
500,99,0.56,6,,,
504,100,0.84,6,,,
508,100,1.03,6,,,
507,100,0.77,6,,,
515,100,1.23,6,,,
519,100,1.37,6,,,
523,100,1.58,6,,,
527,100,1.73,6,,,
534,99,2,6,,,
537,99,2.19,6,,,
538,100,2.08,6,,,
538,99,2.16,6,,,
553,99,2.75,6,,,
558,99,2.92,6,,,
565,99,3.09,6,,,
569,99,3.14,6,,,
573,100,3.3,6,,,
579,100,3.38,6,,,
579,100,3.21,6,,,
594,100,3.83,6,,,
599,100,3.96,6,,,
606,100,4.04,6,,,
618,100,4.4,6,,,
622,100,4.61,6,,,
632,100,4.63,6,,,
636,100,4.66,6,,,
645,101,4.83,6,,,
653,100,4.99,6,,,
655,100,4.8,6,,,
664,100,5.06,6,,,
671,100,5.26,6,,,
678,99,5.56,6,,,
684,99,5.18,6,,,
684,100,4.97,6,,,
705,100,5.6,6,,,
711,100,5.66,6,,,
715.99,100,5.7,6,,,
727.99,100,5.93,6,,,
728.99,100,5.97,6,,,
740.99,100,5.78,6,,,
751.99,100,6.03,6,,,
761.99,100,6.19,6,,,
764.99,100,5.81,6,,,
770,100,5.83,6,,,
786,100,6.09,6,,,
793,100,6.22,6,,,
796,100,5.99,6,,,
804,100,5.99,6,,,
816,100,6.41,6,,,
823,100,6.28,6,,,
825,100,6.12,6,,,
831,100,6.08,6,,,
851,100,6.54,6,,,
847,100,6.37,6,,,
855.99,100,5.84,6,,,
855.99,100,5.61,6,,,
877.99,100,6.27,6,,,
877.99,100,5.81,6,,,
881.99,101,5.91,6,,,
900.98,101,6.27,6,,,
899.98,101,5.77,6,,,
902.98,101,5.46,6,,,
930.98,101,6.51,6,,,
935.98,101,6.51,6,,,
933.98,101,5.81,6,,,
943.98,101,5.88,6,,,
964.98,101,6.64,6,,,
971.98,101,6.62,6,,,
977.98,101,6.34,6,,,
984.98,101,6.38,6,,,
993.98,101,6.67,6,,,
998.99,101,6.6,6,,,
1007.99,101,6.26,6,,,
1007.99,100,6.43,6,,,
1023,100,6.66,6,,,
1029,99,6.89,6,,,
1036,99,6.33,6,,,
1050,99,6.83,6,,,
1058,99,7.02,6,,,
1059,99,6.27,6,,,
1067,99,6.6,6,,,
1080,99,7.04,6,,,
1087,99,6.14,6,,,
1093,99,6.18,6,,,
1110,99,6.91,6,,,
1117,99,6.85,6,,,
1119,99,6.06,6,,,
1126,99,6.02,6,,,
1135,99,6.18,6,,,
1140,99,6.09,6,,,
1144,99,5.86,6,,,
1153,99,6.06,6,,,
1165,99,6.14,6,,,
1171,99,6.37,6,,,
1176,99,5.99,6,,,
1176,99,5.76,6,,,
1195,100,6.15,6,,,
1204,100,6.02,6,,,
1205,100,5.73,6,,,
1214.99,100,6.04,6,,,
1221.99,100,6.05,6,,,
1228.99,100,5.78,6,,,
1236.99,100,5.82,6,,,
1246.99,100,5.97,6,,,
1254.99,101,5.65,6,,,
1261.98,100,5.61,6,,,
1273.98,100,6.02,6,,,
1281.98,100,6.11,6,,,
1287.98,101,5.96,6,,,
1294.98,100,6.02,6,,,
1306.98,101,6.38,6,,,
1310.98,100,6.16,6,,,
1312.99,100,5.78,6,,,
1318.99,100,5.78,6,,,
1334.99,100,6.25,6,,,
1341,101,6.46,6,,,
1347,100,6.04,6,,,
1347,100,5.66,6,,,
1367,100,6.33,6,,,
1369,100,6.06,6,,,
1372,100,5.88,6,,,
1393,100,6.42,6,,,
1393,100,6.12,6,,,
1400,100,6.02,6,,,
1404,100,5.83,6,,,
1420,100,6.25,6,,,
1428,100,6.08,6,,,
1431,100,5.86,6,,,
1444,100,6.17,6,,,
1451,100,6.17,6,,,
1451,100,5.67,6,,,
1459.99,100,5.83,6,,,
1475.99,100,6.42,6,,,
1480.99,100,6.4,6,,,
1486.98,100,5.95,6,,,
1491.98,100,5.94,6,,,
1506.98,101,6.32,6,,,
1508.97,101,6.39,6,,,
1516.97,101,6.01,6,,,
1532.97,101,6.54,6,,,
1539.98,101,6.69,6,,,
1542.98,101,6,6,,,
1545.98,101,6.13,6,,,
1559.99,101,6.33,6,,,
1558.99,100,6.15,6,,,
1570.99,100,5.98,6,,,
1580,100,5.97,6,,,
1587,100,6.16,6,,,
1590,100,5.73,6,,,
1601,100,5.88,6,,,
1612,100,6.31,6,,,
1620,100,6.32,6,,,
1628,100,5.99,6,,,
1630,100,5.85,6,,,
1639,100,6.01,6,,,
1650,100,6.26,6,,,
1654,100,5.78,6,,,
1654,100,5.71,6,,,
1676,100,6.22,6,,,
1681.99,100,5.83,6,,,
1689.99,100,5.87,6,,,
1702.99,100,6.3,6,,,
1708.99,100,6.39,6,,,
1715.99,100,6.18,6,,,
1718.99,100,6.35,6,,,
1734.98,100,6.42,6,,,
1739.98,100,6.3,6,,,
1743.98,100,6.17,6,,,
1748.98,100,6.24,6,,,
1762.98,100,6.36,6,,,
1767.98,100,6.14,6,,,
1773.99,100,6.02,6,,,
1785.99,100,6.19,6,,,
1788.99,100,6.25,6,,,
1793.99,100,6.08,6,,,
1802,100,5.91,6,,,
1815,100,6.3,6,,,
1820,100,6.5,6,,,
1822,100,5.73,6,,,
1822,100,5.5,6,,,
1839,100,5.9,6,,,
1847,99,5.64,6,,,
1856,99,5.8,6,,,
1859,100,5.64,6,,,
1868,100,5.83,6,,,
1872,100,5.43,6,,,
1885,100,5.72,6,,,
1891,100,5.8,6,,,
1898,100,5.87,6,,,
1907,100,5.71,6,,,
1911,100,5.64,6,,,
1920,100,5.81,6,,,
1929,100,5.68,6,,,
1937.99,100,5.88,6,,,
1948.99,100,6.13,6,,,
1953.99,100,6.03,6,,,
1963.99,100,5.91,6,,,
1964.98,100,5.75,6,,,
1978.98,100,6.26,6,,,
1986.98,100,6.59,6,,,
1987.98,100,5.92,6,,,
1987.98,100,5.63,6,,,
2007.98,100,6.09,6,,,
2013.99,100,6.18,-6,,,
,,,,,,
2016.99,100,5.98,-6,,,
2026.99,100,6.2,-6,,,
2042.99,100,6.32,-6,,,
2042.99,100,6.09,-6,,,
2051.99,100,6.19,-6,,,
2053.98,100,5.89,-6,,,
2059.98,100,6,-6,,,
2073.98,100,6.2,-6,,,
2073.97,100,5.83,-6,,,
2079.97,100,5.76,-6,,,
2084.97,100,5.49,-6,,,
2083.96,100,5.26,-6,,,
2086.96,100,4.96,-6,,,
2086.96,100,4.92,-6,,,
2088.96,100,4.42,-6,,,
2087.97,100,4.01,-6,,,
2087.97,100,4.01,-6,,,
2085.97,100,3.1,-6,,,
2087.97,100,2.97,-6,,,
2087.97,100,2.85,-6,,,
2085.97,100,2.38,-6,,,
2085.97,100,1.77,-6,,,
2085.97,100,1.77,-6,,,
2086.97,100,1.43,-6,,,
2085.97,100,1.32,-6,,,
2083.97,100,0.98,-6,,,
2087.98,100,0.54,-6,,,
2086.98,100,0.5,-6,,,
2084.98,100,0.17,-6,,,
2084.98,100,-0.02,-6,,,
2083.98,100,-0.02,-6,,,
2084.98,100,-0.09,-6,,,
2084.97,100,-0.09,-6,,,
2084.97,100,-0.17,-6,,,
2083.97,100,-0.25,-6,,,
2082.97,100,-0.21,-6,,,
2082.97,100,-0.21,-6,,,
2085.97,100,-0.01,-6,,,
2085.97,100,-0.1,-6,,,
2085.97,100,-0.1,-6,,,
2085.97,100,-0.02,-6,,,
2085.97,100,-0.02,-6,,,
2085.98,100,-0.02,-6,,,
2086.98,100,-0.01,-6,,,
2085.98,100,-0.01,-6,,,
2085.98,100,0.07,-6,,,
2085.98,100,-0.07,-6,,,
2085.98,100,-0.03,-6,,,
2084.98,100,0.01,-6,,,
2081.98,100,-0.11,-6,,,
2083.98,100,0.01,-6,,,
2083.98,100,-0.03,-6,,,
2084.98,100,0.01,-6,,,
2083.98,100,-0.03,-6,,,
2083.98,100,0.01,-6,,,
2083.98,100,0.05,-6,,,
2083.98,100,0.05,-6,,,
2080.98,100,-0.19,-6,,,
2080.98,100,-0.19,-6,,,
2082.98,100,-0.11,-6,,,
2082.98,100,-0.11,-6,,,
2082.98,100,-0.11,-6,,,
2082.98,100,-0.11,-6,,,
2083.98,100,-0.11,-6,,,
2082.98,100,-0.1,-6,,,
2081.98,100,-0.14,-6,,,
2086.98,100,0.05,-6,,,
2085.98,100,0.01,-6,,,
2086.98,100,0.09,-6,,,
2085.98,100,0.16,-6,,,
2085.98,100,0.08,-6,,,
2086.98,100,0.12,-6,,,
2085.98,100,0.03,-6,,,
2085.98,100,0.08,-6,,,
2086.98,100,0.12,-6,,,
2086.98,100,0.12,-6,,,
2086.98,100,0.12,-6,,,
2081.98,100,0.04,-6,,,
2084.98,100,0.17,-6,,,
2084.98,100,0.09,-6,,,
2082.98,100,0.01,-6,,,
2086.98,100,0.17,-6,,,
2085.98,100,0.13,-6,,,
2085.98,100,0.09,-6,,,
2089.98,100,0.29,-6,,,
